html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,parent,child,related,successor,predecessor,nid,comments
,https://ror.org/05w5xs556,State Grid Hubei Electric Power Company Electric Power Research Institute,active,facility;funder,Hubei Institute of Electric Power Research*en,State Grid Hubei Electric Power Company Electric Power Research Institute*en; Hubei Electric Power Research Institute*en; Electric Power Research Institute of State Grid Hubei Electric Power Company Ltd.*en,,,,,,501100003818,501100003818,,,,,,,Wuhan,China,1791247,https://ror.org/02rm87p82,,,,,R001070,openalex_funder_id=F4320322185; crossref_funder_doi=https://doi.org/10.13039/501100003818; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=38; works_in_openalex=12; country_code=CN | VERIFIED: type=facility; established=unknown; keep_alias=False; affiliation_usage=crossref_exact; website=not_checked; ids=; confidence=high; established_source=not_found; scope=in_scope; adversarial_overturned=labels
,https://ror.org/0086eha34,Den A.P. Møllerske Støttefond,active,funder;nonprofit,,Den A.P. Møllerske Støttefond*da; A.P. Møllerske Støttefond*da; The A.P. Moller Relief Foundation*en,,https://www.apmollerfonde.dk/ansoegning/den-ap-moellerske-stoettefond/,,,1983,100020035,100020035,,,,,,,Copenhagen,Denmark,2618425,,,https://ror.org/02kdrgt12,,,R001071,"openalex_funder_id=F4320319441; crossref_funder_doi=https://doi.org/10.13039/100020035; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=21; works_in_openalex=12; country_code=DK | VERIFIED: type=funder; established=1983; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=established_source,domains,labels"
,https://ror.org/02xbcbq23,Fondation Ramsay Santé,active,funder,Fondation Générale de Santé*fr,Fondation Ramsay Santé*fr; Fondation d'entreprise Ramsay Santé*fr,,https://fondation-ramsaysante.com,,fondation-ramsaysante.com,2008,501100013166,501100013166,,,,,,,Paris,France,2988507,,,https://ror.org/05evp6y14,,,R001072,openalex_funder_id=F4320327841; crossref_funder_doi=https://doi.org/10.13039/501100013166; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=16; works_in_openalex=12; country_code=FR | VERIFIED: type=funder; established=2008; keep_alias=False; affiliation_usage=openalex_alt_name; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=confidence
,https://ror.org/02hh27308,"Trung tâm Hỗ trợ Nghiên cứu Châu Á, Đại học Quốc gia Hà Nội",active,funder,,"Trung tâm Hỗ trợ Nghiên cứu Châu Á, Đại học Quốc gia Hà Nội*vi; Trung tâm Hỗ trợ Nghiên cứu Châu Á*vi; VNU Asia Research Center*en; Asia Research Center*en",ARC*en,https://arc.vnu.edu.vn/,,arc.vnu.edu.vn,2002,100018311,100018311,,,,,,,Hanoi,Vietnam,1581130,https://ror.org/02jmfj006,,,,,R001073,openalex_funder_id=F4320337962; crossref_funder_doi=https://doi.org/10.13039/100018311; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=15; works_in_openalex=12; country_code=VN | VERIFIED: type=funder; established=2001; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/00ere9c11,State Grid Hebei Energy Technology Service (China),active,company;funder,"State Grid Hebei Energy Technology Service Co., Ltd.*en",State Grid Hebei Energy Technology Service*en,,,,,,501100015227,501100015227,,,,,,,Shijiazhuang,China,1795270,https://ror.org/05twwhs70,,,,,R001074,"openalex_funder_id=F4320336314; crossref_funder_doi=https://doi.org/10.13039/501100015227; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=11; works_in_openalex=12; country_code=CN | VERIFIED: type=company; established=unknown; keep_alias=True; affiliation_usage=crossref_exact; website=not_checked; ids=; confidence=high; established_source=not_found; scope=in_scope; adversarial_overturned=labels,keep_alias,alias_values"
,https://ror.org/02wyhxz57,Thailand Automotive Institute,active,nonprofit;funder,,Thailand Automotive Institute*en; สถาบันยานยนต์*th,TAI*en,https://www.thaiauto.or.th/,,thaiauto.or.th,1998,501100013303,501100013303,,,,,Q104844870,Q104844870,Bangkok,Thailand,1609350,,,,,,R001076,"openalex_funder_id=F4320327903; crossref_funder_doi=https://doi.org/10.13039/501100013303; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=3; works_in_openalex=12; country_code=TH | VERIFIED: type=nonprofit; established=1998; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=wikidata_id; confidence=high; established_source=wikipedia; adversarial_change=website_status 'unreachable' -> 'correct': a live fetch of https://www.thaiauto.or.th/ in this pass reached the institute's own homepage (302 -> /2020/th, title สถาบันยานยนต์), where pass 1 had only a network timeout. All other pass-1 values were re-verified against their cited sources (Crossref registry, Wikipedia, Wikidata, both FID pages, ROR, Crossref affiliations, GeoNames) and adopted unchanged.; scope=in_scope; adversarial_overturned=website_status"
,https://ror.org/01erac704,R.D. and Linda Peters Foundation,active,funder,,R.D. and Linda Peters Foundation*en; R.D. & Linda Peters Foundation*en,,,,,1967,100009936,100009936,,,,,Q45132359,Q45132359,Brillion,United States,5246766,,,,,,R001077,openalex_funder_id=F4320311639; crossref_funder_doi=https://doi.org/10.13039/100009936; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=3; works_in_openalex=12; country_code=US | VERIFIED: type=funder; established=1967; keep_alias=False; affiliation_usage=crossref_exact; website=not_checked; ids=wikidata_id; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/044675j64,Norgesuniversitetet,inactive,government;funder,,Norgesuniversitetet*no; Norwegian Agency for Digital Learning in Higher Education*en,NUV*no,,,,2004,501100013035,501100013035,,,,,Q19383707,Q19383707,Tromsø,Norway,3133895,,,,https://ror.org/05r0bwg28,,R001078,openalex_funder_id=F4320327759; crossref_funder_doi=https://doi.org/10.13039/501100013035; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=3; works_in_openalex=12; country_code=NO | VERIFIED: type=government; established=2004; keep_alias=False; affiliation_usage=publications_doi; website=wrong_org; ids=wikidata_id; confidence=high; established_source=wikipedia; scope=in_scope; adversarial_overturned=affiliation_usage
,https://ror.org/05rhgs666,Taiwan Lung Foundation,active,nonprofit;funder,,Taiwan Lung Foundation*en; 財團法人肺病防治基金會*zh,,https://www.taiwanlung.org.tw/,,taiwanlung.org.tw,2014,501100017232,501100017232,,,,,,,Taipei,Taiwan,1668341,,,,,,R001080,openalex_funder_id=F4320329663; crossref_funder_doi=https://doi.org/10.13039/501100017232; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=2; works_in_openalex=12; country_code=TW | VERIFIED: type=nonprofit; established=2014; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/047d0zs72,Acción Cultural Española,active,government;funder,,"Acción Cultural Española*es; Sociedad Mercantil Estatal de Acción Cultural, S.A.*es",AC/E*es,https://www.accioncultural.es,,accioncultural.es,2010,501100019119,501100019119,,,0000 0001 2206 6332,0000 0001 2206 6332,Q5656204,Q5656204,Madrid,Spain,3117735,,,,,,R001081,"openalex_funder_id=F4320330225; crossref_funder_doi=https://doi.org/10.13039/501100019119; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=2; works_in_openalex=12; country_code=ES | VERIFIED: type=government; established=2010; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id,isni; confidence=high; established_source=wikipedia; scope=in_scope"
,https://ror.org/05ga83x67,Northeastern Section of the American Urological Association,active,nonprofit;funder,,"Northeastern Section of the American Urological Association*en; The Northeastern Section of the American Urological Association, Inc.*en",NSAUA*en,https://www.nsaua.org,,nsaua.org,,100013416,100013416,,,,,,,Schaumburg,United States,4910713,https://ror.org/00sbaqa70,,,,,R001083,openalex_funder_id=F4320314246; crossref_funder_doi=https://doi.org/10.13039/100013416; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=1; works_in_openalex=12; country_code=US | VERIFIED: type=nonprofit; established=unknown; keep_alias=False; affiliation_usage=none_found; website=unreachable; ids=; confidence=medium; established_source=not_found; scope=in_scope
,https://ror.org/00dk0a997,Fondazione E.U.L.O - Tirandi - Università di Brescia,active,funder,,Fondazione E.U.L.O - Tirandi - Università di Brescia*it; Fondazione UNIBS*it; Fondazione EULO - Università di Brescia*it; Fondazione E.U.L.O.*it; Fondazione Ente Universitario Lombardia Orientale*it,,https://www.fondazioneunibs.eu/,,fondazioneunibs.eu,2022,100015959,100015959,,,,,,,Brescia,Italy,3181554,,,https://ror.org/02q2d2610,,,R001084,"openalex_funder_id=F4320316211; crossref_funder_doi=https://doi.org/10.13039/100015959; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=1; works_in_openalex=12; country_code=IT | VERIFIED: type=funder; established=2022; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; adversarial_change=Overturned established from 1970 (founding of predecessor Consorzio E.U.L.O.) to 2022 (incorporation), because the history page pass 1 cited explicitly states 'Nel 2022 viene costituita Fondazione Eulo – Università di Brescia' — the constitution of the current legal person; 1970 belongs to two predecessor bodies and the merged Tirandi lineage claims 1915, so no single predecessor year is defensible. Everything else adopted after independent verification (ROR dup searches under four phrasings plus domain, Crossref registry and works, GeoNames, Wikidata).; scope=in_scope; adversarial_overturned=established,established_basis"
,https://ror.org/0586zm835,Friedreich's Ataxia Research Alliance Ireland,active,nonprofit;funder,FARA Ireland*en,Friedreich's Ataxia Research Alliance Ireland*en; Friedreich's Ataxia Research Alliance (FARA) Ireland*en,,https://faraireland.eu/,,faraireland.eu,2011,100017897,100017897,,,,,,,Dunlavin,Ireland,2964507,,,,,,R001085,openalex_funder_id=F4320317741; crossref_funder_doi=https://doi.org/10.13039/100017897; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=1; works_in_openalex=12; country_code=IE | VERIFIED: type=nonprofit; established=2011; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/01h26b012,Qingdao Metro Group (China),active,company;funder,"Qingdao Metro Group Co., Ltd.*en",Qingdao Metro Group*en; 青岛地铁集团有限公司*zh,,https://www.qd-metro.com,,qd-metro.com,2012,501100019647,501100019647,,,,,,,Qingdao,China,1797929,,,,,,R001086,openalex_funder_id=F4320330491; crossref_funder_doi=https://doi.org/10.13039/501100019647; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=1; works_in_openalex=12; country_code=CN | VERIFIED: type=company; established=2013; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/04hwyh559,A.L. Mailman Family Foundation,active,funder;nonprofit,,A.L. Mailman Family Foundation*en,,,,,1976,100001733,100001733,,,,,Q45134263,Q45134263,Harrison,United States,5120095,,,,,,R001087,openalex_funder_id=F4320306759; crossref_funder_doi=https://doi.org/10.13039/100001733; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=12; country_code=US | VERIFIED: type=funder; established=1976; keep_alias=False; affiliation_usage=none_found; website=not_checked; ids=wikidata_id; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/02panb937,Oak Tree Philanthropic Foundation,active,funder,,Oak Tree Philanthropic Foundation*en,,,,,1991,100012214,100012214,,,,,Q45136546,Q45136546,San Diego,United States,5391811,,,,,,R001088,openalex_funder_id=F4320313381; crossref_funder_doi=https://doi.org/10.13039/100012214; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=12; country_code=US | VERIFIED: type=funder; established=1991; keep_alias=False; affiliation_usage=publications_doi; website=not_checked; ids=wikidata_id; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/04bx7cb44,Connecticut Brain Tumor Alliance,active,nonprofit;funder,,"Connecticut Brain Tumor Alliance*en; Connecticut Brain Tumor Alliance, Inc.*en; CT Brain Tumor Alliance*en",CTBTA*en,https://www.ctbta.org/,,ctbta.org,2006,100020544,100020544,,,,,Q125305765,Q125305765,West Hartford,United States,4845411,,,,,,R001089,openalex_funder_id=F4320319845; crossref_funder_doi=https://doi.org/10.13039/100020544; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=12; country_code=US | VERIFIED: type=nonprofit; established=2006; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/025adtb96,David and Genevieve Becroft Foundation,active,funder,Becroft Foundation*en,David and Genevieve Becroft Foundation*en; The David and Genevieve Becroft Foundation*en,,,,,2007,501100005018,501100005018,,,,,Q45137291,Q45137291,Auckland,New Zealand,2193733,,,,,,R001090,openalex_funder_id=F4320323062; crossref_funder_doi=https://doi.org/10.13039/501100005018; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=12; country_code=NZ | VERIFIED: type=funder; established=2007; keep_alias=False; affiliation_usage=openalex_alt_name; website=not_checked; ids=wikidata_id; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/040qcbh59,Stiftelsen Gustaf Th Olssons fond,active,funder,Gustav Th. Ohlssons Fond*sv,Stiftelsen Gustaf Th Olssons fond*sv,,,,,1975,501100006592,501100006592,,,,,Q45134677,Q45134677,Malmö,Sweden,2692969,,,https://ror.org/02vs70k74,,,R001091,"openalex_funder_id=F4320323981; crossref_funder_doi=https://doi.org/10.13039/501100006592; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=12; country_code=SE | VERIFIED: type=funder; established=1975; keep_alias=False; affiliation_usage=publications_doi; website=not_checked; ids=wikidata_id; confidence=high; established_source=other_source; adversarial_change=Set established=1975 (incorporation, source other_source) from the Registreringsdatum 1975-07-02 found on the allabolag.se registry-mirror page, which pass 1's register read had missed; all other pass-1 values (scope, name, labels, city, geonames, wikidata, dup verdict, relationship, alias drop, affiliation usage, fundref) were independently re-verified and adopted unchanged.; scope=in_scope; adversarial_overturned=established,established_basis,established_source"
,https://ror.org/00cyqee76,Fullgraf Foundation,active,funder,,Fullgraf Foundation*en; The Fullgraf Foundation*en,,,,,2002,501100019814,501100019814,,,,,,,Wilmington,United States,4145381,,,,,,R001092,openalex_funder_id=F4320330570; crossref_funder_doi=https://doi.org/10.13039/501100019814; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=12; country_code=US | VERIFIED: type=funder; established=2002; keep_alias=False; affiliation_usage=none_found; website=not_checked; ids=; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/00n0mv193,GMHBA,active,nonprofit;funder,GMHBA Limited*en; GMHBA Health Insurance*en,GMHBA*en; Geelong Medical and Hospital Benefits Association*en,,https://www.gmhba.com.au,,gmhba.com.au,1934,501100020380,501100020380,,,,,Q5513765,Q5513765,Geelong,Australia,2165798,,,,,,R001093,"openalex_funder_id=F4320330856; crossref_funder_doi=https://doi.org/10.13039/501100020380; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=12; country_code=AU | VERIFIED: type=nonprofit; established=1934; keep_alias=True; affiliation_usage=crossref_exact; website=correct; ids=wikidata_id; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=labels,alias_values,established_source"
,https://ror.org/00z83j474,Asian Finance Association,active,nonprofit;funder,AsianFA*en,Asian Finance Association*en,,https://www.asian-fa.org/,,asian-fa.org,1993,100019698,100019698,,,,,,,Hong Kong,Hong Kong,1819729,,,,,,R001094,openalex_funder_id=F4320319194; crossref_funder_doi=https://doi.org/10.13039/100019698; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=12; country_code=CN | VERIFIED: type=nonprofit; established=1993; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/01w871s85,Instituto Nacional de Ciência e Tecnologia Midas,active,facility;funder,INCT Midas*pt,Instituto Nacional de Ciência e Tecnologia Midas*pt,,,,,2017,100016235,100016235,,,,,,,Belo Horizonte,Brazil,3470127,https://ror.org/045ydbe97,,,,,R001095,openalex_funder_id=F4320316450; crossref_funder_doi=https://doi.org/10.13039/100016235; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=28; works_in_openalex=11; country_code=BR | VERIFIED: type=facility; established=2017; keep_alias=False; affiliation_usage=none_found; website=dead; ids=; confidence=high; established_source=other_source; scope=in_scope; adversarial_overturned=confidence
,https://ror.org/04wqmff15,Stiftelsen Läkare mot AIDS Forskningsfond,active,funder,,Stiftelsen Läkare mot AIDS Forskningsfond*sv,,https://aidsfonden.se/,,aidsfonden.se,1987,501100010058,501100010058,,,,,,,Stockholm,Sweden,2673730,,,,,,R001096,openalex_funder_id=F4320326201; crossref_funder_doi=https://doi.org/10.13039/501100010058; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=21; works_in_openalex=11; country_code=SE | VERIFIED: type=funder; established=1988; keep_alias=False; affiliation_usage=publications_doi; website=not_checked; ids=; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/038tqm774,Xi'an Municipal People's Government,active,government;funder,,Xi'an Municipal People's Government*en; 西安市人民政府*zh; Xi'an Municipal Government*en; 西安市政府*zh,,http://www.xa.gov.cn/,,xa.gov.cn,,501100020754,501100020754,,,,,Q122666594,Q122666594,Xi'an,China,1790630,,https://ror.org/02rn5dn49,,,,R001097,openalex_funder_id=F4320331062; crossref_funder_doi=https://doi.org/10.13039/501100020754; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=11; works_in_openalex=11; country_code=CN | VERIFIED: type=government; established=unknown; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id; confidence=high; established_source=not_found; scope=in_scope
,https://ror.org/010cbp059,Assessment Systems Corporation (United States),active,company;funder,,Assessment Systems Corporation*en; Assessment Systems*en,ASC*en,https://assess.com/,,assess.com,1979,100017469,100017469,,,,,Q16975565,Q16975565,Stillwater,United States,5048814,,,,,,R001099,openalex_funder_id=F4320317397; crossref_funder_doi=https://doi.org/10.13039/100017469; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=8; works_in_openalex=11; country_code=US | VERIFIED: type=company; established=1979; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=wikidata_id; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/01p15ax39,"W. W. Caruth, Jr. Foundation",active,funder,"W.W. Caruth, Jr. Fund*en","W. W. Caruth, Jr. Foundation*en",,,,,1975,100014207,100014207,,,,,,,Dallas,United States,4684888,https://ror.org/01tf2gj84,,,,,R001101,openalex_funder_id=F4320314871; crossref_funder_doi=https://doi.org/10.13039/100014207; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=6; works_in_openalex=11; country_code=US | VERIFIED: type=funder; established=1975; keep_alias=False; affiliation_usage=openalex_alt_name; website=not_checked; ids=; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/05e845z57,Instituto Nacional de Ciência e Tecnologia – Frutas Tropicais,active,facility;funder,INCT Frutas Tropicais*pt,Instituto Nacional de Ciência e Tecnologia – Frutas Tropicais*pt; INCT Frutos Tropicais*pt; INCT Tropical Fruits*en; National Institute of Tropical Fruits*en,INCT-FT*pt,https://www.frutostropicais.com.br/,,frutostropicais.com.br,2009,100019112,100019112,,,,,,,Aracaju,Brazil,3471872,https://ror.org/045ydbe97,,https://ror.org/028ka0n85,,,R001102,openalex_funder_id=F4320318721; crossref_funder_doi=https://doi.org/10.13039/100019112; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=5; works_in_openalex=11; country_code=BR | VERIFIED: type=facility; established=2009; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=other_source; scope=in_scope
,https://ror.org/004w2wp12,Instituto Nacional de Investigación y Capacitación de Telecomunicaciones,active,facility;funder,,Instituto Nacional de Investigación y Capacitación de Telecomunicaciones*es; Instituto Nacional de Investigación y Capacitación de Telecomunicaciones de la Universidad Nacional de Ingeniería*es; National Institute of Research and Training in Telecommunications*en,INICTEL-UNI*es,https://www.inictel-uni.edu.pe/,,inictel-uni.edu.pe,,501100013458,501100013458,,,,,Q5917554,Q5917554,Lima,Peru,3936456,https://ror.org/006v63s16,,,,,R001103,openalex_funder_id=F4320336058; crossref_funder_doi=https://doi.org/10.13039/501100013458; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=5; works_in_openalex=11; country_code=PE | VERIFIED: type=facility; established=unknown; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=wikidata_id; confidence=high; established_source=not_found; scope=in_scope
,https://ror.org/042s7xw53,Foundation for Innovation in Medicine,active,nonprofit;funder,The Foundation for Innovation in Medicine*en,Foundation for Innovation in Medicine*en,FIM*en,https://fimdefelice.org/,,fimdefelice.org,1976,100017348,100017348,,,,,,,Westfield,United States,5106331,,,,,,R001104,openalex_funder_id=F4320317304; crossref_funder_doi=https://doi.org/10.13039/100017348; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=4; works_in_openalex=11; country_code=US | VERIFIED: type=nonprofit; established=1976; keep_alias=False; affiliation_usage=none_found; website=unreachable; ids=; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/01zb1ab52,Pakistan Engineering Council,active,government;funder,,Pakistan Engineering Council*en; پاکستان انجینئرنگ کونسل*ur,PEC*en,https://www.pec.org.pk/,,pec.org.pk,1976,501100022071,501100022071,,,0000 0000 9476 8862,0000 0000 9476 8862,Q7125569,Q7125569,Islamabad,Pakistan,1176615,https://ror.org/03jn2p430,,,,,R001105,"openalex_funder_id=F4320331553; crossref_funder_doi=https://doi.org/10.13039/501100022071; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=3; works_in_openalex=11; country_code=PK | VERIFIED: type=government; established=1976; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id,isni; confidence=high; established_source=org_website; adversarial_change=Verified every pass-1 claim against its cited source and independently re-derived scope (in_scope), duplicate verdict (no_candidates), website (correct), ror_type (government), established year (1976, incorporation) and the MoST parent relationship. Only change: upgraded established_source from wikipedia to org_website — I read pec.org.pk through pass 1's Cloudflare 403 and its Introduction states PEC 'is a statutory body, constituted under the PEC Act 1976 (V of 1976)', a first-hand incorporation source.; scope=in_scope; adversarial_overturned=established_source"
,https://ror.org/0271f0906,Slovenská lekárnická komora,active,nonprofit;funder,,Slovenská lekárnická komora*sk; Slovak Chamber of Pharmacists*en,SLeK*sk,https://www.slek.sk,,slek.sk,1992,501100014201,501100014201,,,,,Q56121978,Q56121978,Bratislava,Slovakia,3060972,,,,,,R001106,openalex_funder_id=F4320328369; crossref_funder_doi=https://doi.org/10.13039/501100014201; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=3; works_in_openalex=11; country_code=SK | VERIFIED: type=nonprofit; established=1992; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id; confidence=high; established_source=wikipedia; scope=in_scope
,https://ror.org/02s4ezs86,Shenzhen Education Society,active,nonprofit;funder,,Shenzhen Education Society*en; 深圳市教育学会*zh,,https://www.szsjyxh.cn/,,szsjyxh.cn,1982,100017854,100017854,,,,,,,Shenzhen,China,1795565,,,,,,R001108,openalex_funder_id=F4320317709; crossref_funder_doi=https://doi.org/10.13039/100017854; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=2; works_in_openalex=11; country_code=CN | VERIFIED: type=nonprofit; established=1982; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/00834cd23,Grosserer A.V. Lykfeldts og Hustrus Legat,active,funder,Lykfeldts Legat*da,Grosserer A.V. Lykfeldts og Hustrus Legat*da,,https://www.lykfeldt.com/,,lykfeldt.com,1971,501100009906,501100009906,,,,,,,Copenhagen,Denmark,2618425,,,,,,R001109,openalex_funder_id=F4320326099; crossref_funder_doi=https://doi.org/10.13039/501100009906; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=2; works_in_openalex=11; country_code=DK | VERIFIED: type=funder; established=1971; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/0116cqr66,Märta och Gunnar V. Philipsons Stiftelse,active,funder,,Märta och Gunnar V. Philipsons Stiftelse*sv; Marta and Gunnar V Philipson Foundation*en,,,,,1996,501100013495,501100013495,,,,,,,Stockholm,Sweden,2673730,,,,,,R001110,openalex_funder_id=F4320328016; crossref_funder_doi=https://doi.org/10.13039/501100013495; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=2; works_in_openalex=11; country_code=SE | VERIFIED: type=funder; established=1996; keep_alias=False; affiliation_usage=none_found; website=not_checked; ids=; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/05dx47d04,Educational and Research Foundation for the American Academy of Facial Plastic and Reconstructive Surgery,active,funder,AAFPRS Foundation*en,Educational and Research Foundation for the American Academy of Facial Plastic and Reconstructive Surgery*en,,https://www.aafprs.org/Consumers/Foundation/About/ERF/Foundation.aspx,,aafprs.org,1974,100005338,100005338,,,,,,,Alexandria,United States,4744091,,,,,,R001113,"openalex_funder_id=F4320308391; crossref_funder_doi=https://doi.org/10.13039/100005338; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=1; works_in_openalex=11; country_code=US | VERIFIED: type=funder; established=1974; keep_alias=True; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=labels,keep_alias,alias_values"
,https://ror.org/0076vm598,Western Association of Women Historians,active,nonprofit;funder,West Coast Association of Women Historians*en; West Coast History Association*en,Western Association of Women Historians*en,WAWH*en,https://wawh.org/,,wawh.org,1969,100006001,100006001,,,,,Q138789890,Q138789890,Phoenix,United States,5308655,,,,,,R001114,openalex_funder_id=F4320308868; crossref_funder_doi=https://doi.org/10.13039/100006001; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=1; works_in_openalex=11; country_code=US | VERIFIED: type=nonprofit; established=1969; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/00g83s460,Society of Obstetric Medicine of Australia and New Zealand,active,funder,,Society of Obstetric Medicine of Australia and New Zealand*en,SOMANZ*en,https://www.somanz.org/,,somanz.org,2004,100011522,100011522,,,0000 0004 6356 5025,0000 0004 6356 5025,Q45134523,Q45134523,Sydney,Australia,2147714,,,,,,R001115,"openalex_funder_id=F4320312846; crossref_funder_doi=https://doi.org/10.13039/100011522; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=1; works_in_openalex=11; country_code=AU | VERIFIED: type=funder; established=2004; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id,isni; confidence=high; established_source=org_website; scope=in_scope"
