html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,NID
,https://ror.org/0433m7c65,Tanushimaru Central Hospital*en,active,nonprofit,,Tanushimaru Central Hospital*en;医療法人聖峰会田主丸中央病院*ja,,https://seihoukai.or.jp,,seihoukai.or.jp,,,,,,,,,,Kurume,Japan,1858088,NID201200267069583
,https://ror.org/00f8c2k07,Foundation of River&Basin Integrated Communications*en,active,nonprofit,河川情報センター*ja,Foundation of River&Basin Integrated Communications*en;一般財団法人河川情報センター*ja,,https://www.river.or.jp,,river.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200870449901
,https://ror.org/02f90t643,Kansai Airport Research Institute*en,active,nonprofit,関西空港調査会*ja,Kansai Airport Research Institute*en;一般財団法人関西空港調査会*ja,,http://www.kar.or.jp,,kar.or.jp,,,,,,,,,,Osaka,Japan,1853909,NID201200058438637
,https://ror.org/05xs52z55,The Takeda Foundation*en,active,nonprofit,Takeda Foundation*en;武田計測先端知財団*ja,The Takeda Foundation*en;一般財団法人武田計測先端知財団*ja,,http://www.takeda-foundation.jp,,takeda-foundation.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200618068481
,https://ror.org/02d0sp989,Consortium for Lithium Ion Battery Technology and Evaluation Center*en,active,facility,,Consortium for Lithium Ion Battery Technology and Evaluation Center*en;技術研究組合リチウムイオン電池材料評価研究センター*ja,,https://www.libtec.or.jp,,libtec.or.jp,,,,,,,,,,Ikeda,Japan,2129951,NID201200504181470
,https://ror.org/02meqw785,The SKYLARK Food Science Institute*en,active,facility,すかいらーくフードサイエンス研究所*ja;SKYLARK Food Science Institute*en,The SKYLARK Food Science Institute*en;公益財団法人すかいらーくフードサイエンス研究所*ja,,,,,,,,,,,,,,Tokyo,Japan,1850147,NID201200195270767
,https://ror.org/054en7g85,Life Sports Foundation*en,active,nonprofit,ライフスポーツ財団*ja,Life Sports Foundation*en;公益財団法人ライフスポーツ財団*ja,,https://www.lsf.or.jp,,lsf.or.jp,,,,,,,,,,Suita,Japan,1851483,NID201200312912446
,https://ror.org/04yzg0e77,Mie Industry and Enterprise Support Center*en,active,facility,三重県産業支援センター*ja,Mie Industry and Enterprise Support Center*en;公益財団法人三重県産業支援センター*ja,,https://www.miesc.or.jp,,miesc.or.jp,,,,,,,,,,Tsu,Japan,1849796,NID201200614570676
,https://ror.org/04f5ykh80,International Media Research Foundation*en,active,nonprofit,,International Media Research Foundation*en;財団法人国際メディア研究財団*ja,,,,,,,,,,,,,,Tokyo,Japan,1850147,NID201200396740324
,https://ror.org/0444ptj69,Gunma Prefectural Police*en,active,government,,Gunma Prefectural Police*en;群馬県警察*ja,,https://www.police.pref.gunma.jp,,police.pref.gunma.jp,,,,,,,,,,Maebashi,Japan,1857843,NID201200240420811
,https://ror.org/00vmrsn64,Fujiyoshida Municipal Medical Center*en,active,facility,富士吉田市立病院*ja,Fujiyoshida Municipal Medical Center*en;国民健康保険富士吉田市立病院*ja,,https://www.fymh.jp,,fymh.jp,,,,,,,,,,Fujiyoshida,Japan,10629856,NID201200608461588
,https://ror.org/04gmpq477,Saga Tea Research Laboratory*en,active,facility,Sagaken Chagyo Shikenjo*ja;サガケン チャギョウ シケンジョウ*ja,Saga Tea Research Laboratory*en;佐賀県茶業試験場*ja,,https://www.pref.saga.lg.jp/kiji00322066/index.html,,,,,,,,,,,,Saga,Japan,1853303,NID201200965896092
,https://ror.org/01641cv78,Soka Women's College*en,active,education,ソウカ ジョシ タンキ ダイガク*ja;Soka Joshi Tanki Daigaku*ja,Soka Women's College*en;創価女子短期大学*ja,,https://www.soka.ac.jp/swc/,,,,,,,,,,,,Tokyo,Japan,1850147,NID201200891913898
,https://ror.org/02z2bfb91,Asahino General Hospital*en,active,healthcare,朝日野総合病院*ja,Asahino General Hospital*en;医療法人朝日野会朝日野総合病院*ja,,https://www.asahino.or.jp,,asahino.or.jp,,,,,,,,,,Kumamoto,Japan,1858421,NID201200889757576
,https://ror.org/02c58qy62,Kansai Occupational Health Association*en,active,nonprofit,関西労働保健協会*ja,Kansai Occupational Health Association*en;一般財団法人関西労働保健協会*ja,,https://www.krk-osaka.or.jp,,krk-osaka.or.jp,,,,,,,,,,Osaka,Japan,1853909,NID201200166242135
,https://ror.org/04qxf2010,Akita Prefectural Resources Technology Development Organization*en,active,nonprofit,秋田県資源技術開発機構*ja,Akita Prefectural Resources Technology Development Organization*en;一般財団法人秋田県資源技術開発機構*ja,,https://amtec.or.jp,,amtec.or.jp,,,,,,,,,,Kosaka,Japan,2129450,NID201200259644897
,https://ror.org/04s3apq10,Miyazaki Prefecture Foods Development Center*en,active,facility,Miyazakiken Shokuhin Kaihatsu Senta*ja;ミヤザキケン ショクヒン カイハツ センター*ja,Miyazaki Prefecture Foods Development Center*en;宮崎県食品開発センター*ja,,https://www.iri.pref.miyazaki.jp/?page_id=32,,,,,,,,,,,,Miyazaki,Japan,1856717,NID201200671113111
,https://ror.org/006pvs224,Hirosaki University of Health and Welfare Junior College*en,active,education,ヒロサキ イリョウ フクシ ダイガク タンキ ダイガクブ*ja;Hirosaki Iryo Fukushi Daigaku Tanki Daigakubu*ja,Hirosaki University of Health and Welfare Junior College*en;弘前医療福祉大学短期大学部*ja,,https://www.hirosakiuhw.jp,,,,,,,,,,,,Hirosaki,Japan,2130057,NID201200804446017
,https://ror.org/01p1f8250,Toyohashi Sozo Junior College*en,active,education,Toyohashi Sozo Daigaku Tanki Daigakubu*ja;トヨハシ ソウゾウ ダイガク タンキ ダイガクブ*ja,Toyohashi Sozo Junior College*en;豊橋創造大学短期大学部*ja,,https://www.sozo.ac.jp,,,,,,,,,,,,Toyohashi,Japan,1849846,NID201200411652234
,https://ror.org/00ye6zh98,Kita-akita Municipal Hospital*en,active,healthcare,北秋田市民病院*ja,Kita-akita Municipal Hospital*en;JA秋田厚生連北秋田市民病院*ja,,https://www.kitaakita-hp.jp,,kitaakita-hp.jp,,,,,,,,,,Kita-Akita,Japan,6822204,NID201200634073182
,https://ror.org/033zp8j66,The Life Planning Center Foundation*en,active,nonprofit,Life Planning Center Foundation*en;ライフ・プランニング・センター*ja,The Life Planning Center Foundation*en;一般財団法人ライフ・プランニング・センター*ja,,https://lpc.or.jp,,lpc.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200103948128
,https://ror.org/05sm4qw49,The Japanese Institute of Irrigation and Drainage*en,active,facility,Japanese Institute of Irrigation and Drainage*en;日本水土総合研究所*ja,The Japanese Institute of Irrigation and Drainage*en;一般財団法人日本水土総合研究所*ja,,http://www.jiid.or.jp,,jiid.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200656561874
,https://ror.org/052dn0m48,Japanese Society of Tribologists*en,active,nonprofit,,Japanese Society of Tribologists*en;一般社団法人日本トライボロジー学会*ja,,https://www.tribology.jp,,tribology.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200188693342
,https://ror.org/016svmr24,Nishina Memorial Foundation*en,active,nonprofit,仁科記念財団*ja,Nishina Memorial Foundation*en;公益財団法人仁科記念財団*ja,,https://www.nishina-mf.or.jp,,nishina-mf.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200275032267
,https://ror.org/05aqg9159,Japan Association on Odor Environment*en,active,nonprofit,,Japan Association on Odor Environment*en;公益社団法人におい・かおり環境協会*ja,,https://orea.or.jp,,orea.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200143429227
,https://ror.org/00v5th343,Tokyo Geographical Society*en,active,nonprofit,,Tokyo Geographical Society*en;公益社団法人東京地学協会*ja,,https://www.geog.or.jp,,geog.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200694211597
,https://ror.org/05kss3581,Aichi Blood Disease Research Foundation*en,active,nonprofit,,Aichi Blood Disease Research Foundation*en;財団法人愛知血液疾患研究財団*ja,,,,,,,,,,,,,,Nagoya,Japan,1856057,NID201200944064838
,https://ror.org/02t5tv480,Aomori Prefectural Nuclear Power Safety Center*en,active,facility,アオモリケン ゲンシリョク センター*ja;Aomoriken Genshiryoku Senta*ja,Aomori Prefectural Nuclear Power Safety Center*en;青森県原子力センター*ja,,https://www.pref.aomori.lg.jp/soshiki/kikikanri/g-center/center-home.html,,,,,,,,,,,,Rokkasho,Japan,2128399,NID201200869094613
,https://ror.org/02g7kyh11,Shibata Gakuen University*en,active,education,,Shibata Gakuen University*en;柴田学園大学*ja,,https://univ.shibata.ac.jp,,univ.shibata.ac.jp,,,,,,,,,,Hirosaki,Japan,2130057,NID201200341931764
,https://ror.org/0053cs676,Research Institute for Urban & Environmental Development*en,active,facility,Research Institute for Urban and Environmental Development*en;日本開発構想研究所*ja,Research Institute for Urban & Environmental Development*en;一般財団法人日本開発構想研究所*ja,,https://www.ued.or.jp,,ued.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200955698259
,https://ror.org/03kedtk42,JIPDEC*en,active,nonprofit,日本情報経済社会推進協会*ja,JIPDEC*en;一般財団法人日本情報経済社会推進協会*ja,,https://www.jipdec.or.jp,,jipdec.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200318299428
,https://ror.org/009xkwf56,Japan Techno-Economics Society*en,active,nonprofit,,Japan Techno-Economics Society*en;一般社団法人科学技術と経済の会*ja,,https://www.jates.or.jp,,jates.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200238137992
,https://ror.org/03hapbz02,Electric Technology Research Association*en,active,nonprofit,,Electric Technology Research Association*en;一般社団法人電気協同研究会*ja,,https://www.etra.or.jp,,etra.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200873921325
,https://ror.org/02ftyfe43,Control System Security Center*en,active,facility,,Control System Security Center*en;技術研究組合制御システムセキュリティセンター*ja,,https://www.css-center.or.jp,,css-center.or.jp,,,,,,,,,,Sendai,Japan,2111149,NID201200101234865
,https://ror.org/04ry0xt97,Nagoya Industries Promotion Corporation*en,active,nonprofit,名古屋産業振興公社*ja,Nagoya Industries Promotion Corporation*en;公益財団法人名古屋産業振興公社*ja,,https://www.nipc.or.jp,,nipc.or.jp,,,,,,,,,,Nagoya,Japan,1856057,NID201200129913128
,https://ror.org/01qag5b35,Child Information and Research Center*en,active,facility,,Child Information and Research Center*en;公益社団法人子ども情報研究センター*ja,,https://kojoken.jp,,kojoken.jp,,,,,,,,,,Osaka,Japan,1853909,NID201200636304316
,https://ror.org/00nava455,The Japanese Association of Rehabilitation Medicine*en,active,nonprofit,Japanese Association of Rehabilitation Medicine*en,The Japanese Association of Rehabilitation Medicine*en;公益社団法人日本リハビリテーション医学会*ja,,https://www.jarm.or.jp,,jarm.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200349155333
,https://ror.org/02qr20086,"The Institute of Professional Engineers, Japan*en",active,facility,"Institute of Professional Engineers, Japan*en","The Institute of Professional Engineers, Japan*en;公益社団法人日本技術士会*ja",,https://www.engineer.or.jp,,engineer.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200750210274
,https://ror.org/03pvja988,Variable Star Observers League in Japan*en,active,nonprofit,Nihon Henkosei Kansokusha Renmei*ja;ニホン ヘンコウセイ カンソクシャ レンメイ*ja,Variable Star Observers League in Japan*en;日本変光星観測者連盟*ja,,https://www.ananscience.jp/variablestar/,,,,,,,,,,,,Anan,Japan,1865309,NID201200486739973
,https://ror.org/02pec9g39,Iwate Prefectural Inland Fisheries Technology Center*en,active,facility,イワテケン ナイスイメン スイサン ギジュツ センター*ja;Iwateken Naisuimen Suisan Gijutsu Senta*ja,Iwate Prefectural Inland Fisheries Technology Center*en;岩手県内水面水産技術センター*ja,,https://www.pref.iwate.jp/soshiki/nousui/1016063.html,,,,,,,,,,,,Hachimantai,Japan,6822186,NID201200548588334
,https://ror.org/02jm2sa52,The Gunma Prefectural Education Center*en,active,facility,Gunma Prefectural Education Center*en;Gunmaken Sogo Kyoiku Senta*ja;グンマケン ソウゴウ キョウイク センター*ja,The Gunma Prefectural Education Center*en;群馬県総合教育センター*ja,,https://center.gsn.ed.jp,,center.gsn.ed.jp,,,,,,,,,,Isesaki,Japan,1861436,NID201200498457748
,https://ror.org/01k3n4406,Asama Nanroku Komoro Medical Center*en,active,healthcare,浅間南麓こもろ医療センター*ja,Asama Nanroku Komoro Medical Center*en;JA長野厚生連浅間南麓こもろ医療センター*ja,,https://komoro-mc.com,,komoro-mc.com,,,,,,,,,,Komoro,Japan,1858858,NID201200402680123
,https://ror.org/05dhcxc25,Highway Technology Research Center*en,active,facility,首都高速道路技術センター*ja,Highway Technology Research Center*en;一般財団法人首都高速道路技術センター*ja,,https://www.tecmex.or.jp,,tecmex.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200966535194
,https://ror.org/04bpbcc82,Japan Weathering Test Center*en,active,facility,日本ウエザリングテストセンター*ja,Japan Weathering Test Center*en;一般財団法人日本ウエザリングテストセンター*ja,,http://www.jwtc.or.jp,,jwtc.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200968565481
,https://ror.org/01z745x67,The Laser Society of Japan*en,active,nonprofit,Laser Society of Japan*en,The Laser Society of Japan*en;一般社団法人レーザー学会*ja,,https://www.lsj.or.jp,,lsj.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200069183793
,https://ror.org/0263b6f89,Japanese Society of Allergology*en,active,nonprofit,,Japanese Society of Allergology*en;一般社団法人日本アレルギー学会*ja,,https://www.jsaweb.jp,,jsaweb.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200189169666
,https://ror.org/015y5ng21,Ehime Prefectural International Center*en,active,facility,愛媛県国際交流協会*ja,Ehime Prefectural International Center*en;公益財団法人愛媛県国際交流協会*ja,,https://www.epic.or.jp,,epic.or.jp,,,,,,,,,,Matsuyama,Japan,1926099,NID201200328413876
,https://ror.org/03aphgr60,Radioactive and Decommissioning Center*en,active,facility,原子力バックエンド推進センター*ja,Radioactive and Decommissioning Center*en;公益財団法人原子力バックエンド推進センター*ja,,https://randec.securesite.jp,,randec.securesite.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200143692498
,https://ror.org/022mwkf84,THE General Insurance Institute Of Japan*en,active,facility,損害保険事業総合研究所*ja;General Insurance Institute Of Japan*en,THE General Insurance Institute Of Japan*en;公益財団法人損害保険事業総合研究所*ja,,https://www.sonposoken.or.jp,,sonposoken.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200378552257
,https://ror.org/004hg5r31,Hiraoka Environmental Science Laboratory*en,active,facility,平岡環境科学研究所*ja,Hiraoka Environmental Science Laboratory*en;公益財団法人平岡環境科学研究所*ja,,https://hiraokaken.or.jp,,hiraokaken.or.jp,,,,,,,,,,Sagamihara,Japan,11611609,NID201200442209652
,https://ror.org/01rd31k26,Japan Packaging Institute*en,active,facility,,Japan Packaging Institute*en;公益社団法人日本包装技術協会*ja,,https://www.jpi.or.jp,,jpi.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200132417301
,https://ror.org/059r6em50,Gihu Prefecture Research Institute for Human Life Technology*en,active,facility,Gifuken Seikatsu Gijutsu Kenkyujo*ja;ギフケン セイカツ ギジュツ ケンキュウジョ*ja,Gihu Prefecture Research Institute for Human Life Technology*en;岐阜県生活技術研究所*ja,,https://www.life.rd.pref.gifu.lg.jp,,life.rd.pref.gifu.lg.jp,,,,,,,,,,Takayama,Japan,1850892,NID201200562697724
,https://ror.org/00cr19p86,Shizuoka Prefectural Environmental Radiation Monitoring Center*en,active,facility,,Shizuoka Prefectural Environmental Radiation Monitoring Center*en;静岡県環境放射線監視センター*ja,,http://www.hoshasen.pref.shizuoka.jp/radiation/home.html,,,,,,,,,,,,Makinohara,Japan,1857737,NID201200766122172
,https://ror.org/03yb7n124,Kakogawa City Hospital Organization*en,active,healthcare,加古川市民病院機構*ja,Kakogawa City Hospital Organization*en;地方独立行政法人加古川市民病院機構*ja,,https://www.kakohp.jp,,kakohp.jp,,,,,,,,,,Kakogawa,Japan,1860704,NID201200400573908
,https://ror.org/00hyv6j94,Tochigi Prefectural Livestock & Dairy Experimental Center*en,active,facility,トチギケン チクサン ラクノウ ケンキュウ センター*ja;Tochigiken Chikusan Rakuno Kenkyu Senta*ja,Tochigi Prefectural Livestock & Dairy Experimental Center*en;栃木県畜産酪農研究センター*ja,,https://www.pref.tochigi.lg.jp/g70/index.html,,,,,,,,,,,,Nasushiobara,Japan,6822174,NID201200944149540
,https://ror.org/03bmwz664,Wakayama Prefectural Police*en,active,government,,Wakayama Prefectural Police*en;和歌山県警察*ja,,https://www.police.pref.wakayama.lg.jp,,police.pref.wakayama.lg.jp,,,,,,,,,,Wakayama,Japan,1926004,NID201200569375139
,https://ror.org/0274bkc50,Toho Gakuen College of Drama and Music*en,active,education,Toho Gakuen Geijutsu Tanki Daigaku*ja;トウホウ ガクエン ゲイジュツ タンキ ダイガク*ja,Toho Gakuen College of Drama and Music*en;桐朋学園芸術短期大学*ja,,https://college.toho.ac.jp,,college.toho.ac.jp,,,,,,,,,,Chōfu,Japan,1864518,NID201200156810720
,https://ror.org/01258d510,Sugino Fashion Junior College*en,inactive,education,Sugino Fukushoku Daigaku Tanki Daigakubu*ja;スギノ フクショク ダイガク タンキ ダイガクブ*ja,Sugino Fashion Junior College*en;杉野服飾大学短期大学部*ja,,,,,,,,,,,,,,Tokyo,Japan,1850147,NID201200753371512
,https://ror.org/017h2dy10,Electro-Chemical and Cancer Institute*en,active,facility,,Electro-Chemical and Cancer Institute*en;医療法人社団珠光会蓮見癌研究所*ja,,https://www.shukokai.org/hasumi.html,,,,,,,,,,,,Tokyo,Japan,1850147,NID201200805371374
,https://ror.org/057tpd183,Hanshin Expressway Research Institute for Advanced Technology*en,active,facility,阪神高速先進技術研究所*ja,Hanshin Expressway Research Institute for Advanced Technology*en;一般財団法人阪神高速先進技術研究所*ja,,https://www.hit.or.jp,,hit.or.jp,,,,,,,,,,Osaka,Japan,1853909,NID201200967206404
,https://ror.org/00qar5s49,The Japan Society of Information and Communication*en,active,nonprofit,情報通信学会*ja;Japan Society of Information and Communication*en,The Japan Society of Information and Communication*en;公益財団法人情報通信学会*ja,,http://www.jsicr.jp,,jsicr.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200063221925
,https://ror.org/05c6s8n11,Kyoto Nursing Association*en,active,nonprofit,,Kyoto Nursing Association*en;公益社団法人京都府看護協会*ja,,https://www.kyokango.or.jp,,kyokango.or.jp,,,,,,,,,,Kyoto,Japan,1857910,NID201200587076384
,https://ror.org/01ywqnr15,"Japan Association for Techno-innovation in Agriculture, Forestry and Fisheries*en",active,nonprofit,,"Japan Association for Techno-innovation in Agriculture, Forestry and Fisheries*en;公益社団法人農林水産・食品産業技術振興協会*ja",,https://www.jataff.or.jp,,jataff.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200529576835
,https://ror.org/059wkht85,Hokkaido Club*en,active,nonprofit,,Hokkaido Club*en;公益社団法人北海道倶楽部*ja,,https://hkd-ouendankaigi.jp/cheering/enterprise/106.html,,,,,,,,,,,,Tokyo,Japan,1850147,NID201200641717051
,https://ror.org/05awykg63,Seiyo Municipal Hospital*en,active,healthcare,,Seiyo Municipal Hospital*en;西予市立西予市民病院*ja,,https://www.seiyo-mh.jp,,seiyo-mh.jp,,,,,,,,,,Seiyo,Japan,10861187,NID201200281536825
,https://ror.org/04vxejn53,Fukui Prefectural Sea Farming Center*en,active,facility,Fukuiken Saibai Gyogyo Senta*ja;フクイケン サイバイ ギョギョウ センター*ja,Fukui Prefectural Sea Farming Center*en;福井県栽培漁業センター*ja,,https://www.fklab.fukui.fukui.jp/sc/,,,,,,,,,,,,Obama,Japan,1854849,NID201200299651406
,https://ror.org/05j0zv629,Kansai Institute of Information Systems*en,active,nonprofit,関西情報センター*ja,Kansai Institute of Information Systems*en;一般財団法人関西情報センター*ja,,https://www.kiis.or.jp,,kiis.or.jp,,,,,,,,,,Osaka,Japan,1853909,NID201200403930391
,https://ror.org/0583bza14,Matsuoka Research Institute for Science*en,active,facility,松岡科学研究所*ja,Matsuoka Research Institute for Science*en;一般財団法人松岡科学研究所*ja,,https://www.matsuoka-institute.com,,matsuoka-institute.com,,,,,,,,,,Koganei,Japan,11612579,NID201200697604776
,https://ror.org/03gvvw626,Association of Radio Industries and Businesses*en,active,nonprofit,,Association of Radio Industries and Businesses*en;一般社団法人電波産業会*ja,,https://www.arib.or.jp,,arib.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200746369881
,https://ror.org/01gj2n097,Iwate Industry Promotion Center*en,active,facility,いわて産業振興センター*ja,Iwate Industry Promotion Center*en;公益財団法人いわて産業振興センター*ja,,https://www.joho-iwate.or.jp,,joho-iwate.or.jp,,,,,,,,,,Morioka,Japan,2111834,NID201200108381405
,https://ror.org/02jx8ck11,Viral Hepatitis Research Foundation of Japan*en,active,nonprofit,ウイルス肝炎研究財団*ja,Viral Hepatitis Research Foundation of Japan*en;公益財団法人ウイルス肝炎研究財団*ja,,https://vhfj.or.jp,,vhfj.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200535619313
,https://ror.org/015ac6d32,Okayama Prefecture Industrial Promotion Foundation*en,active,nonprofit,岡山県産業振興財団*ja,Okayama Prefecture Industrial Promotion Foundation*en;公益財団法人岡山県産業振興財団*ja,,https://www.optic.or.jp,,optic.or.jp,,,,,,,,,,Okayama,Japan,1854383,NID201200266269089
,https://ror.org/00hdh0747,Northwest Pacific Region Environmental Cooperation Center*en,active,facility,環日本海環境協力センター*ja,Northwest Pacific Region Environmental Cooperation Center*en;公益財団法人環日本海環境協力センター*ja,,https://www.npec.or.jp,,npec.or.jp,,,,,,,,,,Toyama,Japan,1849876,NID201200129099022
,https://ror.org/00kw8nz94,SANKO Research Institute*en,active,facility,三康文化研究所*ja,SANKO Research Institute*en;公益財団法人三康文化研究所*ja,,https://sanko-bunka-kenkyujo.or.jp,,sanko-bunka-kenkyujo.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200401799875
,https://ror.org/022vghp55,The Occupational Health Promotion Foundation*en,active,nonprofit,産業医学振興財団*ja;Occupational Health Promotion Foundation*en,The Occupational Health Promotion Foundation*en;公益財団法人産業医学振興財団*ja,,https://www.zsisz.or.jp,,zsisz.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200413756578
,https://ror.org/009t4th85,The Institute For Zen Studies*en,active,facility,Institute For Zen Studies*en;禅文化研究所*ja,The Institute For Zen Studies*en;公益財団法人禅文化研究所*ja,,https://www.zenbunka.or.jp,,zenbunka.or.jp,,,,,,,,,,Kyoto,Japan,1857910,NID201200682182715
,https://ror.org/00nf9rg18,Japan Accreditation Board*en,active,nonprofit,日本適合性認定協会*ja,Japan Accreditation Board*en;公益財団法人日本適合性認定協会*ja,,https://www.jab.or.jp,,jab.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200340564978
,https://ror.org/032rqtv20,The Pharmaceutical Manufacturers' Association of Tokyo*en,active,nonprofit,Pharmaceutical Manufacturers' Association of Tokyo*en,The Pharmaceutical Manufacturers' Association of Tokyo*en;公益社団法人東京医薬品工業協会*ja,,https://www.pmat.or.jp,,pmat.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200995706949
,https://ror.org/03ajxah49,Japanese Society of Oral Implantology*en,active,nonprofit,,Japanese Society of Oral Implantology*en;公益社団法人日本口腔インプラント学会*ja,,https://www.shika-implant.org,,shika-implant.org,,,,,,,,,,Tokyo,Japan,1850147,NID201200594795627
,https://ror.org/024701x39,Kagoshima Prefectural Police*en,active,government,,Kagoshima Prefectural Police*en;鹿児島県警察*ja,,https://www.pref.kagoshima.jp/police/,,,,,,,,,,,,Kagoshima,Japan,1860827,NID201200958483883
,https://ror.org/007tyhq53,Niigata Prefectural Police*en,active,government,,Niigata Prefectural Police*en;新潟県警察*ja,,https://www.pref.niigata.lg.jp/site/kenkei/,,,,,,,,,,,,Niigata,Japan,1855431,NID201200357898066
,https://ror.org/017b2d067,Tokyo Information Design Professional University*en,active,education,,Tokyo Information Design Professional University*en;東京情報デザイン専門職大学*ja,,https://www.tid.ac.jp,,tid.ac.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200241747487
,https://ror.org/04me52195,Kyoto Junior College of Foreign Languages*en,active,education,Kyoto Gaikokugo Tanki Daigaku*ja;キョウト ガイコクゴ タンキ ダイガク*ja,Kyoto Junior College of Foreign Languages*en;京都外国語短期大学*ja,,https://www.kufs.ac.jp/kjcl/,,,,,,,,,,,,Kyoto,Japan,1857910,NID201200512373809
,https://ror.org/03chdv970,Yamaha Music Foundation*en,active,nonprofit,ヤマハ音楽振興会*ja,Yamaha Music Foundation*en;一般財団法人ヤマハ音楽振興会*ja,,https://www.yamaha-mf.or.jp,,yamaha-mf.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200518010678
,https://ror.org/0001k0954,All Japan Labor Welfare Foundation*en,active,nonprofit,全日本労働福祉協会*ja,All Japan Labor Welfare Foundation*en;一般財団法人全日本労働福祉協会*ja,,https://zrf.or.jp,,zrf.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200309586371
,https://ror.org/05b2w9c34,Japan Institute of Electronics Packaging*en,active,nonprofit,,Japan Institute of Electronics Packaging*en;一般社団法人エレクトロニクス実装学会*ja,,https://www.jiep.or.jp,,jiep.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200508733949
,https://ror.org/01aqcpe75,Japan Association for Building Research Promotion*en,active,nonprofit,,Japan Association for Building Research Promotion*en;一般社団法人建築研究振興協会*ja,,https://www.kksk.or.jp,,kksk.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200562067208
,https://ror.org/01mbjxe28,Japan Sabo Association*en,active,nonprofit,,Japan Sabo Association*en;一般社団法人全国治水砂防協会*ja,,https://www.sabo.or.jp,,sabo.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200091944861
,https://ror.org/04krhex92,Research Institute for Regional Planning and Development*en,active,nonprofit,,Research Institute for Regional Planning and Development*en;一般社団法人地域問題研究所*ja,,https://www.chimonken.or.jp,,chimonken.or.jp,,,,,,,,,,Nagoya,Japan,1856057,NID201200067772470
,https://ror.org/04t5mt493,OKINAWA Science and Technology Promotion Center*en,active,facility,沖縄科学技術振興センター*ja,OKINAWA Science and Technology Promotion Center*en;公益財団法人沖縄科学技術振興センター*ja,,https://www.ostc-okinawa.org,,ostc-okinawa.org,,,,,,,,,,Uruma,Japan,6822153,NID201200513259331
,https://ror.org/05evsxq57,Chiba Industry Advancement Center*en,active,facility,千葉県産業振興センター*ja,Chiba Industry Advancement Center*en;公益財団法人千葉県産業振興センター*ja,,https://www.ccjc-net.or.jp,,ccjc-net.or.jp,,,,,,,,,,Chiba,Japan,2113015,NID201200420711780
,https://ror.org/03b92a478,Chugoku Occupational Health Association*en,active,nonprofit,中国労働衛生協会*ja,Chugoku Occupational Health Association*en;公益財団法人中国労働衛生協会*ja,,https://churou-wp.sub.jp,,churou-wp.sub.jp,,,,,,,,,,Fukuyama,Japan,1863917,NID201200843913389
,https://ror.org/05ebds523,Japan Antibiotics Research Association*en,active,nonprofit,日本感染症医薬品協会*ja,Japan Antibiotics Research Association*en;公益財団法人日本感染症医薬品協会*ja,,https://www.antibiotics.or.jp,,antibiotics.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200998709899
