html_url,html_url,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
,https://ror.org/04thk1w30,Finnish Academy of Technology*en,active,other,,Finnish Academy of Technology*en; Teknillisten Tieteiden Akatemia*fi; Akademin för Tekniska Vetenskaper*sv; Finnische Akademie der Technischen Wissenschaften*de; Academie Finlandaise des Sciences Techniques*fr,,https://www.ttatv.fi,,ttatv.fi,1957,,,,,0000 0001 2187 0417,0000 0001 2187 0417,Q11896824,Q11896824,Helsinki,Finland,658225
,https://ror.org/0218kr574,"Engineering Society in Finland, TFiF*en",active,other,,"Engineering Society in Finland, TFiF*en; Tekniska Föreningen i Finland*fi; Verein Finnischer Diplom-Ingenieure TFiF*de; Sociéte des Ingeniéurs Civils Finlandais TFiF*fr",TFiF*fi,https://www.tfif.fi,,tfif.fi,1880,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/0109nwa96,Finnish Society for Health Economics*en,active,other,,Finnish Society for Health Economics*en; Terveystaloustieteen Seura*fi; Hälsoekonomiska Samfundet*sv,,https://www.ttts.fi,,ttts.fi,1992,,,,,,,Q121598232,Q121598232,Helsinki,Finland,658225
,https://ror.org/0526w4346,Society of Scientific Hypnosis in Finland*en,active,other,,Society of Scientific Hypnosis in Finland*en; Tieteellinen hypnoosi*fi; Vetenskaplig hypnos*sv,,https://tieteellinenhypnoosi.fi,,tieteellinenhypnoosi.fi,1959,,,,,,,Q121598324,Q121598324,Helsinki,Finland,658225
,https://ror.org/02jtfca03,Finnish Society for Scientific Information*en,active,other,,Finnish Society for Scientific Information*en; Tieteen tiedotus*en; Forskningsinformation*sv,,https://www.tieteentiedotus.fi,,tieteentiedotus.fi,1980,,,,,,,Q121598245,Q121598245,Helsinki,Finland,658225
,https://ror.org/05vp6rn13,Finnish Society for Computer Science*en,active,other,,Finnish Society for Computer Science*en; Tietojenkäsittelytieteen Seura*fi; Finska sällskapet för datalogi*sv; Finnische Gesellschaft für Informatik*de; Société Finlandaise d'Informatique*fr,,https://www.tkts.fi,,tkts.fi,1982,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/03b30ft17,Finnish Society for Futures Studies*en,active,other,,Finnish Society for Futures Studies*en; Tulevaisuuden tutkimuksen seura*fi; Sällskapet för framtidsstudier*sv,,https://www.tutuseura.fi,,tutuseura.fi,1980,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/046ctqk05,Turku Historical Society*en,active,other,,Turku Historical Society*en; Turun Historiallinen Yhdistys*fi; Historiska föreningen i Åbo*sv; Historischen Vereinigung zu Turku*de; Association historique de Turku*fr; Turu ajalooline ühing*et,,http://www.thy.fi,,thy.fi,1923,,,,,0000 0001 2153 590X,0000 0001 2153 590X,Q28721376,Q28721376,Turku,Finland,633679
,https://ror.org/02frv6648,Society of Social and Economic Research in the Universities of Turku*en,active,other,,Society of Social and Economic Research in the Universities of Turku*en; Turun korkeakoulujen yhteiskunnallis-taloudellinen tutkimusyhdistys*fi; Åbohögskolornas förening för social och ekonomisk forskning*sv,,https://blogit.utu.fi/tkyt/yhdistys/,,,1957,,,,,,,,,Turku,Finland,633679
,https://ror.org/05xa3qt90,Finnish Association of Researchers*en,active,other,,Finnish Association of Researchers*en; Tutkijaliitto ry*fi; Forskarförbundet i Finland ry*sv,,https://www.tutkijaliitto.fi,,tutkijaliitto.fi,1976,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/019h9qa74,Finnish Association of Working Life Research (FAWORE)*en,active,other,Finnish Association of Working Life Research*en,Finnish Association of Working Life Research (FAWORE)*en; Työelämän tutkimusyhdistys*fi; Föreningen för arbetspolitisk forskning*sv,FAWORE*fi,https://www.tyoelamantutkimus.fi/yhdistys/,,,1991,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/04m8aby47,Finnish Society for Labour and Social Security Law*en,active,other,,Finnish Society for Labour and Social Security Law*en; Työoikeudellinen Yhdistys ry*fi,,https://www.tyooikeudellinenyhdistys.fi/,,tyooikeudellinenyhdistys.fi,1958,,,,,,,Q121598235,Q121598235,Helsinki,Finland,658225
,https://ror.org/04d823j42,Finnish Society for Labour History*en,active,other,,Finnish Society for Labour History*en; Työväen historian ja perinteen tutkimuksen seura*fi; Sällskapet för forskning för arbetarrörelsens historia och arbetarkultur i Finland*sv; Forschungsgesellschaft für Arbeitergeschichte und Arbeitertradition*de,,https://www.thpts.fi,,thpts.fi,1984,,,,,,,Q121598236,Q121598236,Tampere,Finland,634963
,https://ror.org/05wb8n204,"Society for the Study of Religion, Worldview and Education*en",active,other,,"Society for the Study of Religion, Worldview and Education*en; Uskonnon, katsomuksen ja kasvatuksen tutkimusseura ry*fi",,https://www.ukkt.fi,,ukkt.fi,,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/03m8xtr03,Modern Language Society of Helsinki*en,active,other,,Modern Language Society of Helsinki*en; Uusfilologinen yhdistys*fi; Nyfilologiska föreningen*sv; Neuphilologischer Verein in Helsinki*de; Société Néophilologique de Helsinki*fr,,https://www.ufy.fi,,ufy.fi,1887,,,,,,,Q121598297,Q121598297,Helsinki,Finland,658225
,https://ror.org/04ycq3x09,Finnish Political Science Association (FPSA)*en,active,other,Finnish Political Science Association*en,Finnish Political Science Association (FPSA)*en; Valtiotieteellinen yhdistys*fi; Statsvetenskapliga föreningen*sv,FPSA*fi,https://www.vty.fi,,vty.fi,1935,,,,,,,Q121598206,Q121598206,Helsinki,Finland,658225
,https://ror.org/010tg8670,Finnish Association for Russian and East European Studies*en,active,other,,Finnish Association for Russian and East European Studies*en; Venäjän ja Itä-Euroopan tutkimuksen seura*fi; Sällskapet för Rysslands- och Östeuropaforskning*sv; Association Finlandaise d' Etudes Russes et l' Europe de l'Est*fr; Finnische Gesellschaft für Russland- und Osteuropaforschung*de; Finljandskoe obšcestvo po izuceniju Rossii i Vostocnoj Evropy*hr,,https://www.vietseura.wordpress.com,,,1989,,,,,,,Q121598152,Q121598152,Helsinki,Finland,658225
,https://ror.org/023t8cy86,Finnish Literature Society of Vyborg*en,active,other,,Finnish Literature Society of Vyborg*en; Viipurin Suomalainen Kirjallisuusseura*fi; Finska Litteratursällskapet i Viborg*sv,,https://www.vsks.net,,vsks.net,1845,,,,,0000 0000 8903 651X,0000 0000 8903 651X,Q18662861,Q18662861,Helsinki,Finland,658225
,https://ror.org/041p6g433,Curly Birch Society*en,active,other,,Curly Birch Society*en; Visaseura*fi,,https://www.visaseura.fi,,visaseura.fi,1956,,,,,,,Q121598330,Q121598330,Heinola,Finland,658288
,https://ror.org/03eq4xf54,The Westermarck Society*en,active,other,Westermarck Society*en,The Westermarck Society*en,,https://www.westermarck.fi,,westermarck.fi,1940,,,,,0000 0001 2348 4106,0000 0001 2348 4106,Q10719750,Q10719750,Helsinki,Finland,658225
,https://ror.org/02xtv7020,Finnish Society of Urban Planning*en,active,other,,Finnish Society of Urban Planning*en; Yhdyskuntasuunnittelun seura*fi; Föreningen för samhällsplanering*sv,,https://www.yss.fi,,yss.fi,1959,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/05nsqd782,Finnish Society for Human−Animal Studies*en,active,other,,Finnish Society for Human−Animal Studies*en; Yhteiskunnallisen ja kulttuurisen eläintutkimuksen seura*fi,,https://elaintutkimus.edublogs.org,,elaintutkimus.edublogs.org,2009,,,,,,,Q121598233,Q121598233,Joensuu,Finland,655808
,https://ror.org/023pf1n13,Finnish Society for Environmental Social Science*en,active,other,,Finnish Society for Environmental Social Science*en; Yhteiskuntatieteellisen ympäristötutkimuksen seura ry*fi; Sällskapet för samhällsvetenskaplig miljöforskning i Finland*sv,,https://www.yhys.net,,yhys.net,1994,,,,,,,Q121598229,Q121598229,Tampere,Finland,634963
,https://ror.org/036nxd919,Finnish Society for Environmental Sciences*en,active,other,,Finnish Society for Environmental Sciences*en; Ympäristötieteellinen Seura*fi; Miljövetenskapliga Sällskapet*sv,,https://www.fses.fi,,fses.fi,1987,,,,,,,Q121598227,Q121598227,Helsinki,Finland,658225
,https://ror.org/00ewx5836,Finnish Association for Impact Assessment*en,active,other,Yva ry*fi; Mkb*sv,Finnish Association for Impact Assessment*en; Yva ry (Ympäristövaikutusten arviointi)*fi; Mkb (Miljökonsekvensbedömning)*sv,,https://www.yvary.fi,,yvary.fi,1994,,,,,,,Q121598145,Q121598145,Helsinki,Finland,658225
